wind_speed,wind_direction,rpm,temperature,humidity,flap_angle,power
3.685,43.4,567.98,26.98,68.44,22.63,2.738
9.012,25.78,981.08,24.95,45.96,26.62,82.342
5.292,58.27,730.46,22.29,52.25,26.79,6.633
3.34,76.99,528.49,21.39,74.38,21.47,2.856
3.106,263.21,586.88,22.97,87.22,30.6,0.336
9.762,213.69,973.63,37.95,40.17,20.07,79.458
9.871,74.38,1016.21,17.0,47.03,19.13,73.101
7.039,104.74,847.93,23.97,42.35,18.45,36.29
7.014,170.92,832.66,28.04,51.67,5.32,5.973
12.972,178.35,1227.4,33.71,40.18,31.68,256.277
13.898,172.38,1314.74,28.08,74.41,6.52,0.802
7.452,280.37,868.79,33.66,91.05,34.21,10.727
10.415,24.06,1034.44,23.57,94.09,29.14,125.299
4.81,105.07,673.84,24.36,73.05,7.54,5.961
5.342,273.29,758.78,37.4,84.93,14.84,13.278
6.656,285.15,790.48,21.57,83.19,28.24,18.467
4.987,7.7,645.31,19.86,87.91,14.31,12.91
10.749,342.94,1118.01,29.71,60.74,30.65,131.208
10.985,246.78,1090.22,27.85,81.68,8.24,6.133
10.034,69.47,1013.15,39.53,91.57,8.16,7.298
11.822,140.52,1176.91,37.7,88.39,30.98,174.853
4.74,267.27,641.54,30.18,88.35,13.83,9.97
13.381,25.26,1252.41,19.08,83.51,14.71,23.426
12.145,218.4,1153.26,29.91,90.58,16.62,47.219
12.371,272.08,1224.72,27.13,91.62,33.23,185.084
6.833,310.87,848.46,39.38,64.31,8.27,10.698
11.663,102.53,1118.76,20.9,66.71,19.6,82.253
6.974,208.8,866.82,32.33,51.09,13.14,24.873
9.616,172.6,981.95,26.7,72.41,18.55,71.992
13.8,291.26,1269.54,15.75,73.26,32.68,292.292
8.919,224.85,972.96,32.19,89.62,20.85,76.327
7.148,211.68,863.2,25.09,55.34,16.61,37.314
5.965,196.52,780.46,25.66,67.84,31.15,6.895
8.713,172.41,997.11,25.6,71.07,8.67,11.977
10.62,116.48,1047.62,15.95,79.87,25.61,125.595
11.689,93.75,1122.21,21.97,65.19,13.18,21.087
10.99,172.95,1083.32,25.3,43.35,24.48,147.386
9.046,99.82,994.17,16.37,57.47,23.33,78.572
13.247,137.46,1266.52,15.18,64.69,31.46,267.862
5.512,149.01,765.4,38.74,73.51,21.79,16.937
10.114,192.58,1033.28,27.01,40.02,8.19,7.769
9.333,242.04,934.3,20.39,84.15,16.81,48.548
13.434,301.51,1220.98,38.26,94.99,28.2,222.44
11.909,293.21,1161.43,17.3,94.03,17.1,51.189
7.47,263.2,836.37,33.37,86.8,11.97,20.981
5.491,202.22,726.44,20.19,69.38,9.27,11.654
11.793,46.74,1146.76,32.12,73.82,12.59,18.603
7.362,291.3,871.85,21.92,66.76,16.82,37.504
5.959,343.97,734.35,21.21,54.12,8.1,9.492
4.198,167.43,607.5,19.26,89.78,26.02,2.616
12.504,221.67,1202.05,37.42,90.48,5.71,1.352
10.415,58.64,1053.93,15.47,53.54,23.99,117.995
7.393,153.47,883.17,25.47,42.17,31.3,20.182
5.07,282.83,714.58,22.9,84.34,33.59,1.516
13.206,229.42,1243.3,23.18,77.92,17.69,50.321
7.59,304.42,813.13,31.29,49.6,33.65,14.416
9.277,306.01,993.56,35.11,52.44,30.24,67.422
6.418,55.69,794.26,17.34,54.73,33.89,4.81
3.924,312.77,652.64,32.93,91.96,32.42,0.0
11.485,19.1,1137.93,25.36,43.59,6.89,4.062
10.157,316.14,1051.46,27.17,53.51,29.79,111.353
5.331,228.43,728.79,25.7,78.56,27.43,7.545
4.402,237.27,609.86,16.54,81.85,17.34,8.846
10.43,156.81,1100.96,22.57,42.85,27.61,124.282
9.794,253.93,1045.46,27.75,73.09,29.82,86.399
13.803,122.27,1303.56,35.38,54.42,33.92,294.739
7.728,298.58,887.92,28.32,87.49,19.9,48.359
13.887,30.48,1314.75,33.97,83.02,26.35,210.949
11.746,304.85,1153.02,21.12,82.06,13.2,21.498
3.97,313.0,657.17,22.93,60.59,9.16,4.487
5.865,272.96,744.0,31.79,57.34,7.34,8.306
3.654,222.06,625.61,31.55,75.46,28.47,1.545
6.837,213.07,794.03,20.46,64.18,11.96,21.426
6.472,98.23,774.43,22.73,93.13,31.76,8.326
11.343,196.94,1154.27,32.2,53.98,9.95,9.796
13.021,271.51,1291.06,17.69,59.52,21.81,99.172
5.672,316.99,742.57,23.56,50.39,27.77,9.922
9.974,274.89,991.34,20.23,50.24,9.27,9.472
12.83,245.29,1189.79,34.22,60.22,34.78,210.503
12.009,319.72,1149.37,22.54,67.38,32.72,186.959
9.01,79.07,964.14,39.61,52.62,13.68,31.366
3.788,208.21,584.25,23.78,93.41,18.35,5.636
7.839,331.61,906.2,34.63,69.11,21.98,53.551
8.305,261.38,899.08,35.76,53.32,25.46,57.721
3.783,216.9,576.63,25.8,59.88,25.41,1.669
6.217,272.11,793.48,30.88,80.22,15.24,21.554
7.615,240.95,815.73,31.97,60.75,32.37,18.3
7.923,338.15,871.7,35.18,67.92,14.85,36.737
11.741,198.78,1096.52,15.8,47.27,24.89,153.782
4.396,90.75,675.56,34.83,72.2,13.63,8.577
9.391,227.8,987.88,35.65,90.58,10.7,18.802
4.845,53.66,695.19,30.73,54.05,25.46,6.534
5.591,36.45,706.32,27.09,89.99,5.01,4.156
3.743,20.85,633.5,19.9,61.87,34.11,0.0
3.792,142.12,626.68,35.14,53.9,34.36,0.634
11.543,141.23,1140.48,31.56,55.1,25.83,164.816
5.419,65.86,757.55,23.54,60.17,21.31,15.554
4.17,246.49,636.12,37.38,81.31,27.1,2.572
3.881,311.69,631.54,20.53,44.98,6.4,4.141
12.23,177.23,1209.75,16.74,80.61,13.03,18.495
13.443,197.94,1229.54,15.61,56.32,7.89,1.748
8.398,76.41,930.95,36.28,56.54,13.42,28.549
4.272,137.08,606.08,34.77,43.37,19.74,7.733
7.984,191.39,901.95,30.46,43.98,6.8,8.107
4.77,218.91,630.79,27.59,54.15,20.99,9.525
3.511,37.7,574.8,17.38,43.35,18.95,4.554
12.569,154.28,1181.83,23.28,74.64,22.78,139.778
12.75,290.0,1232.13,20.62,74.56,22.67,127.309
11.007,100.62,1156.66,27.23,73.18,29.55,136.609
11.37,257.81,1120.3,29.6,74.42,20.88,94.426
8.939,307.12,960.15,22.86,51.95,14.47,37.864
5.354,95.24,720.47,20.3,54.51,28.63,5.749
12.335,0.77,1166.55,18.85,92.41,18.4,67.942
5.226,255.2,708.02,30.4,84.27,17.73,15.299
8.819,122.94,995.96,17.6,86.96,11.07,19.772
5.117,291.31,702.9,27.67,44.94,16.65,14.593
5.476,89.35,779.49,15.73,82.17,32.54,3.072
9.087,350.41,1020.18,35.34,94.4,20.47,71.922
7.722,250.07,853.85,17.68,82.45,26.06,43.175
5.548,143.21,699.25,22.96,85.59,7.78,8.334
4.469,38.53,604.61,25.12,45.81,33.94,0.268
12.361,313.95,1245.08,39.98,89.52,8.86,4.148
6.672,335.56,794.43,27.1,85.55,18.56,34.32
3.072,142.18,547.18,25.26,75.46,29.94,1.897
4.109,170.16,643.58,20.88,88.12,22.08,5.147
5.106,167.98,686.04,39.43,58.85,16.39,15.623
9.412,205.07,996.67,32.37,79.46,29.89,77.945
7.113,139.69,823.18,37.51,41.87,24.52,34.152
10.222,266.26,1036.88,15.75,54.58,15.59,40.854
10.111,22.24,1069.42,26.0,75.54,28.03,118.548
9.831,340.55,1021.55,33.21,74.71,24.52,110.805
8.364,176.87,928.52,23.42,72.51,24.16,69.317
10.067,351.6,1045.94,23.61,77.66,28.33,115.301
11.509,32.99,1119.25,18.14,81.62,34.17,133.599
12.917,6.23,1206.37,19.63,80.43,25.87,197.551
7.495,19.29,916.52,35.71,89.97,21.05,45.401
6.865,30.18,831.01,28.05,54.47,11.14,19.509
5.746,156.64,713.98,16.53,94.79,23.87,16.498
11.329,331.6,1136.26,22.11,47.97,26.11,161.39
8.101,51.93,899.62,35.02,66.99,17.21,46.985
8.498,46.97,888.05,31.01,47.7,20.67,63.687
3.266,258.92,558.71,30.96,72.1,10.06,3.78
10.805,14.59,1090.75,22.8,54.56,18.14,71.405
12.964,80.37,1218.41,36.54,50.3,28.06,210.525
12.255,328.15,1181.43,24.83,62.13,8.13,4.333
7.866,312.17,862.49,21.31,90.6,10.46,17.593
11.461,109.21,1147.05,36.12,62.06,8.44,4.297
9.52,23.95,997.94,24.27,65.38,9.31,13.458
9.087,117.97,952.31,31.06,41.6,23.77,82.013
6.899,318.46,811.77,21.5,58.29,17.48,35.296
6.436,165.47,781.37,22.45,52.42,18.68,31.139
3.511,192.88,585.25,20.87,59.26,32.52,0.627
11.595,331.26,1178.7,24.06,55.78,21.1,106.82
7.256,5.57,843.53,19.72,60.05,17.72,41.477
12.127,112.11,1208.57,17.67,54.41,24.67,156.845
3.359,35.93,584.56,31.84,65.44,25.42,2.191
3.874,60.99,617.64,29.42,85.06,20.59,5.894
6.099,353.97,783.54,32.75,77.08,9.06,12.058
7.867,176.34,835.37,17.63,57.69,10.84,17.373
12.172,1.62,1171.95,29.77,77.46,32.3,207.83
5.776,328.37,760.67,15.05,50.58,27.7,9.399
9.546,57.59,960.78,29.15,42.46,23.15,94.218
11.402,117.29,1118.95,33.72,41.81,17.62,59.965
6.541,295.71,824.63,31.0,70.53,32.86,7.204
5.618,316.29,668.52,23.01,49.81,21.63,17.871
7.016,195.75,795.8,31.73,46.61,5.41,5.649
10.689,0.02,1046.33,23.3,50.73,16.92,58.551
8.763,172.46,954.17,19.01,79.85,32.25,43.054
13.984,3.63,1249.21,16.76,94.18,17.72,40.462
11.117,338.23,1047.07,20.13,78.92,16.75,52.799
4.241,96.88,668.34,23.71,93.78,21.84,6.117
7.899,301.82,883.59,31.97,46.98,10.0,15.204
12.036,213.97,1155.01,36.22,91.27,14.96,31.769
11.458,85.58,1104.42,29.59,78.69,28.14,161.914
10.005,194.62,1015.0,31.12,54.81,6.59,5.667
4.549,278.59,639.41,20.74,53.19,15.45,10.537
12.298,53.46,1172.14,27.89,52.16,20.47,97.852
9.699,319.49,972.18,17.04,72.99,21.65,93.596
7.022,6.68,861.68,30.91,72.29,23.04,38.606
11.338,353.05,1140.27,36.88,87.21,17.86,65.249
9.229,225.8,935.14,18.92,42.32,20.24,74.451
10.505,248.3,1073.37,21.87,86.79,7.13,4.821
13.476,345.02,1258.31,26.83,48.9,14.03,19.077
11.125,97.36,1092.8,21.44,86.29,10.52,11.334
13.024,186.03,1273.25,24.95,80.43,19.8,79.212
5.039,7.71,720.02,16.4,75.08,5.62,5.015
9.268,179.19,936.14,36.6,93.04,18.39,59.552
10.542,236.73,1121.01,30.42,58.16,27.78,123.662
12.606,151.8,1201.82,15.61,77.82,26.87,211.735
3.016,122.21,559.72,31.33,46.12,9.57,2.238
10.741,105.62,1088.53,31.14,77.6,5.14,1.494
13.704,124.18,1303.56,29.3,42.19,9.17,2.568
10.639,281.2,1083.64,16.27,91.63,19.54,77.068
4.753,103.41,626.52,26.98,55.89,33.71,1.783
13.383,191.31,1254.09,23.33,47.26,23.54,155.039
12.445,242.76,1179.15,15.92,77.99,18.81,69.539
9.903,242.94,1033.73,27.62,85.1,25.34,107.575
4.726,5.55,690.96,34.52,71.0,11.44,9.467
11.549,155.78,1146.64,28.88,75.89,19.41,88.615
6.786,161.76,798.77,33.19,59.09,14.71,28.7
7.226,194.62,842.87,15.61,92.61,34.03,10.138
8.246,60.41,898.63,25.02,88.11,6.35,6.529
3.591,123.63,584.0,21.53,75.26,13.57,5.528
9.839,125.68,1039.32,29.62,74.95,18.65,70.567
6.153,42.58,748.74,32.48,60.45,11.36,16.804
5.154,14.53,707.73,30.08,58.42,8.13,8.14
7.333,43.43,874.38,28.37,64.25,15.45,33.419
9.202,58.87,966.21,29.37,91.66,32.93,47.722
4.669,27.56,694.56,31.69,65.31,7.61,5.993
8.718,309.87,933.75,32.85,60.76,33.23,34.305
5.13,18.58,732.39,21.6,74.3,14.96,14.951
4.708,35.77,652.32,21.46,77.64,12.59,10.471
9.649,348.94,996.32,22.64,66.4,22.47,97.156
10.869,150.45,1079.73,24.77,80.55,19.42,85.156
8.053,110.57,917.19,33.18,68.79,7.44,8.72
9.801,228.41,1000.15,19.06,43.7,27.08,101.099
10.042,9.97,1050.22,23.03,76.48,16.12,53.268
10.666,176.43,1106.06,16.55,89.87,32.89,105.214
13.191,223.62,1216.51,28.44,93.27,16.23,34.872
12.581,33.87,1209.67,19.26,68.37,12.25,14.35
12.535,39.31,1169.87,28.01,77.94,8.27,4.48
11.102,275.37,1101.48,39.73,58.03,29.33,138.728
10.623,20.09,1059.98,33.73,55.89,32.51,111.302
11.424,357.77,1129.89,35.27,65.59,32.31,151.467
6.113,45.2,757.3,35.54,51.06,11.17,15.423
8.111,228.22,901.27,38.92,47.13,16.41,42.844
11.593,307.14,1135.78,24.7,85.67,25.39,163.449
3.023,233.84,572.32,39.16,81.1,26.74,0.63
7.379,26.58,864.2,25.09,49.86,19.86,45.447
11.927,119.08,1175.09,17.37,79.66,24.19,147.418
11.003,340.96,1109.51,36.36,45.24,16.44,52.706
8.581,15.68,924.46,33.26,83.69,16.65,50.766
9.969,270.42,1009.53,35.55,94.54,9.61,11.628
4.853,12.79,650.77,22.99,79.84,12.11,11.895
11.402,322.15,1123.6,39.03,94.64,15.97,44.12
8.839,217.55,961.1,26.83,86.51,20.2,72.307
3.393,134.66,598.6,29.06,89.64,15.03,4.375
13.45,144.66,1304.14,27.73,72.45,21.7,111.124
12.713,220.51,1222.68,34.45,56.34,6.27,0.862
12.617,257.97,1229.85,27.21,92.75,32.22,204.267
3.036,224.55,555.71,33.36,46.92,25.21,0.991
3.11,90.67,597.78,37.11,60.36,5.47,2.305
7.536,301.96,834.04,23.68,57.78,33.99,12.857
3.428,143.18,540.96,28.37,61.83,27.46,0.498
10.838,58.97,1086.94,19.23,49.99,16.98,56.922
10.592,206.7,1087.18,36.69,85.46,30.37,120.679
11.129,88.65,1139.62,33.97,58.69,29.09,142.808
12.296,353.54,1202.41,18.67,42.72,8.26,3.504
11.973,77.87,1200.69,28.84,77.36,13.09,18.647
10.873,47.38,1102.14,22.19,58.14,22.84,123.86
4.879,86.35,683.04,18.72,78.02,5.82,4.383
5.097,161.13,688.63,38.46,49.42,24.87,9.003
6.662,230.65,798.95,35.9,71.19,11.91,18.818
4.78,116.18,649.43,24.52,74.99,22.65,9.039
12.837,250.68,1229.24,21.87,80.44,31.99,229.196
8.911,347.94,899.64,36.51,87.75,11.47,20.702
3.76,99.03,572.79,28.8,40.01,16.76,5.615
12.857,85.49,1229.17,16.37,66.68,34.09,211.708
7.654,302.23,869.03,19.1,43.79,10.93,17.807
5.057,52.41,666.82,23.03,72.9,18.51,14.213
8.004,195.8,904.39,33.53,78.02,6.92,8.634
7.754,213.84,923.54,19.14,94.54,10.9,18.103
10.928,29.78,1099.74,27.5,91.03,15.14,41.356
13.938,138.52,1263.66,27.13,41.51,32.58,302.185
12.0,15.25,1164.3,32.98,45.27,14.34,29.225
13.169,66.79,1227.01,39.68,53.84,5.79,1.302
10.319,232.21,1083.65,20.51,78.84,15.45,42.954
6.075,327.2,776.47,32.35,73.75,18.77,26.479
4.242,332.33,658.36,36.48,70.4,30.92,0.28
5.279,188.02,685.84,27.71,91.88,26.94,8.666
11.873,219.39,1121.08,23.51,81.93,15.21,35.139
8.304,205.34,932.71,16.48,78.46,19.31,60.984
5.475,266.78,690.48,32.02,40.77,31.22,3.934
3.77,156.86,595.16,35.33,67.66,13.55,6.811
10.91,271.16,1089.64,19.2,74.09,16.0,45.361
10.11,313.0,1027.52,16.03,75.09,30.15,103.095
8.039,337.94,918.21,38.38,40.04,25.32,56.782
7.059,288.64,798.66,31.7,54.53,27.38,25.413
3.683,270.16,609.75,24.2,80.64,7.15,3.753
7.651,146.94,905.88,25.52,75.47,22.09,51.67
5.918,17.77,733.66,22.83,62.13,17.73,24.288
5.933,302.89,766.02,36.06,57.87,5.7,6.418
6.522,306.12,785.68,33.31,47.71,34.66,4.969
6.282,21.12,782.05,31.64,89.21,19.35,27.602
6.798,320.27,837.23,32.78,50.45,15.05,28.927
12.276,148.05,1146.04,21.19,90.07,15.95,38.084
10.993,341.35,1112.42,33.69,50.25,30.8,142.471
7.42,211.13,879.44,22.04,70.2,23.78,45.41
7.195,101.45,843.91,27.66,74.5,34.48,8.767
11.108,165.67,1111.51,16.98,42.19,9.06,8.109
13.995,349.17,1273.87,28.09,40.51,33.27,326.051
4.153,266.0,629.12,27.06,79.41,12.69,7.165
3.765,19.67,570.1,39.22,79.77,25.63,2.514
11.052,290.02,1133.32,37.94,49.51,11.24,14.259
10.842,149.13,1093.24,16.41,54.57,6.2,3.459
12.321,246.62,1162.51,20.17,41.61,11.51,11.963
7.009,187.99,823.25,26.39,57.41,17.92,38.766
13.633,128.78,1254.27,17.89,46.38,7.16,1.257
7.435,204.05,881.29,18.01,79.57,25.56,40.45
3.715,280.24,615.1,28.5,46.32,7.38,3.514
10.803,62.7,1083.01,33.12,86.53,23.49,125.8
5.896,12.87,754.43,17.63,87.14,12.64,17.676
10.673,179.61,1103.72,38.68,59.13,19.9,90.146
8.492,26.78,924.67,18.64,64.13,24.44,70.835
6.368,292.93,812.97,33.69,56.54,26.58,18.332
3.379,219.5,581.58,31.86,47.06,12.04,3.921
3.429,241.98,564.75,38.07,72.03,28.46,0.256
12.165,212.68,1199.64,17.46,82.52,5.77,0.872
9.546,245.88,1016.78,17.86,85.91,26.22,92.521
13.933,211.4,1278.68,31.54,86.49,18.42,50.673
12.885,263.87,1254.9,23.39,72.51,29.02,216.479
5.912,69.02,767.66,32.69,85.15,24.34,17.535
8.271,191.72,941.59,32.75,74.39,31.83,32.421
9.036,316.34,967.66,15.94,43.85,26.89,77.024
10.687,168.6,1074.16,35.48,50.4,19.93,88.631
8.683,238.76,942.4,26.39,67.92,25.73,71.773
4.482,345.83,647.81,27.58,83.58,25.84,4.648
12.751,68.76,1202.0,34.05,94.64,21.86,111.974
10.39,284.92,1045.16,24.63,85.57,7.47,5.856
12.089,330.14,1168.15,29.74,93.19,16.44,44.992
12.269,144.42,1224.48,37.04,70.92,17.7,54.417
4.214,31.48,655.04,39.11,70.51,5.81,3.798
9.248,236.98,956.59,31.79,94.97,27.72,81.152
3.227,190.31,575.93,20.71,84.24,24.45,2.189
6.811,140.81,809.85,32.56,75.35,26.48,26.232
6.896,189.41,822.83,15.66,42.03,23.25,35.517
9.032,15.5,1001.75,30.64,50.28,27.85,76.334
12.124,126.53,1155.46,39.4,60.39,29.0,195.185
9.435,269.57,989.77,34.37,86.43,16.77,51.026
7.09,251.7,775.34,29.91,81.34,18.21,33.874
4.014,42.35,640.28,30.76,46.03,31.32,0.596
5.315,177.59,751.63,21.59,40.79,18.5,18.044
6.07,300.07,765.58,32.39,93.57,14.99,21.074
3.256,249.52,582.45,31.7,42.24,24.25,2.08
5.19,314.82,680.18,23.31,64.52,8.97,8.354
4.951,116.01,680.38,32.9,53.63,10.93,9.908
9.416,76.65,968.19,27.39,70.54,16.87,53.125
13.467,307.23,1285.13,34.3,57.87,12.76,11.699
10.686,352.32,1077.39,22.11,72.92,8.14,6.965
3.624,196.45,604.65,34.06,79.34,30.69,1.227
4.272,89.67,592.08,18.58,87.6,12.71,7.253
4.065,276.64,654.02,15.24,77.69,19.67,6.085
8.723,290.39,917.31,23.84,88.76,19.96,65.57
7.359,112.47,855.95,37.39,42.64,27.35,32.492
10.767,319.3,1074.35,32.94,63.88,10.07,11.515
8.129,302.42,922.38,26.1,63.73,24.45,59.254
12.429,13.54,1212.97,33.1,41.06,14.07,23.816
11.747,128.05,1174.66,23.28,47.82,14.51,31.242
8.95,290.99,920.81,37.58,88.04,30.49,51.577
10.355,161.92,1047.07,21.86,50.46,6.28,4.035
5.566,105.85,714.83,26.02,44.63,11.72,13.361
10.877,80.85,1094.53,31.9,64.26,24.38,131.459
9.825,304.45,1025.1,27.8,64.11,23.09,105.237
7.871,271.35,876.27,17.62,79.34,22.17,51.009
3.143,102.78,520.37,29.84,75.33,9.71,2.658
5.229,143.82,767.66,38.76,44.31,33.8,2.174
4.225,293.13,662.14,27.3,80.43,17.27,7.1
3.975,136.11,585.46,37.3,88.05,20.06,5.564
4.761,111.76,665.26,33.38,86.61,22.3,9.128
9.125,118.67,955.81,32.56,90.41,13.84,32.306
6.704,248.19,823.87,37.03,70.28,10.95,17.217
5.791,352.83,756.32,39.75,73.15,12.72,16.963
9.679,140.87,989.67,16.09,73.28,11.75,21.928
10.561,255.48,1059.39,20.57,44.22,19.38,78.41
8.129,216.33,913.91,39.76,73.99,25.88,53.538
8.68,339.77,931.57,16.89,43.42,11.78,22.9
13.575,334.77,1286.28,21.93,57.53,23.09,144.86
10.102,90.53,1048.04,21.83,44.78,21.8,96.984
4.189,234.22,649.08,33.82,78.97,18.74,7.892
13.064,80.05,1245.57,36.1,42.52,25.2,173.001
10.154,288.91,1019.24,26.08,63.53,5.02,2.825
11.55,68.44,1165.21,33.75,66.63,31.78,151.4
7.222,21.47,863.09,20.5,87.22,7.04,10.25
4.988,91.15,690.22,22.02,94.73,18.04,12.778
5.463,221.69,702.67,25.92,78.98,28.08,7.408
11.75,56.26,1121.81,32.49,75.89,7.26,3.614
8.802,250.34,939.87,32.03,80.95,16.6,48.267
5.865,328.47,748.48,15.74,67.09,16.34,22.464
3.282,261.25,587.66,16.54,80.06,20.32,3.101
5.225,305.64,746.58,23.25,73.03,18.38,15.195
5.743,290.58,726.19,28.92,66.27,9.02,10.413
6.274,359.07,788.98,34.05,55.57,13.18,21.262
12.659,280.64,1190.38,28.29,83.0,29.39,217.338
11.487,347.08,1116.97,19.52,52.25,16.65,52.244
7.997,274.19,937.08,23.53,85.37,22.52,53.265
13.655,272.15,1245.54,39.26,53.57,14.88,19.211
7.392,107.42,883.99,38.48,49.97,18.14,39.332
6.649,318.76,762.86,27.37,61.87,11.03,16.987
10.277,276.19,1086.83,36.35,40.61,19.06,69.393
11.498,314.57,1129.22,19.11,64.55,21.21,110.488
12.952,52.83,1244.59,36.76,64.79,25.69,182.086
5.567,234.52,774.51,31.22,54.66,23.6,14.542
10.285,323.49,1043.2,21.0,57.49,29.09,124.127
3.668,221.5,631.75,39.89,54.27,14.05,4.834
7.667,189.06,825.57,32.57,88.94,24.09,46.38
3.514,256.38,620.8,25.01,88.86,10.22,3.068
4.821,158.11,651.85,26.63,46.13,19.41,12.5
13.371,30.63,1270.1,37.23,46.74,27.22,221.69
5.328,335.67,683.5,36.12,52.9,6.89,6.488
3.221,230.33,564.46,20.39,44.15,17.75,3.11
12.538,258.6,1191.1,25.6,57.09,26.73,188.152
8.75,207.79,958.58,33.31,66.37,27.1,69.912
8.524,64.86,920.77,26.61,93.55,19.82,61.448
10.175,320.32,1069.37,28.8,64.2,16.77,56.207
7.874,229.63,872.1,27.97,71.39,18.68,50.57
7.077,62.11,824.33,38.92,94.81,34.93,6.996
11.637,68.08,1123.55,33.96,52.25,13.08,21.181
13.952,172.2,1321.18,36.8,81.59,14.44,16.882
13.911,308.7,1306.35,38.72,70.66,18.34,48.343
11.604,348.46,1104.06,26.27,41.43,34.25,144.21
9.663,297.61,1038.13,17.92,45.35,13.93,31.762
5.682,70.72,693.22,25.01,56.28,30.66,6.666
13.571,88.14,1270.35,32.36,80.58,26.98,204.263
3.364,57.78,537.92,38.7,78.4,22.87,2.371
6.215,211.95,776.01,30.13,86.7,19.14,26.805
5.557,253.04,688.54,27.0,59.82,16.09,17.723
5.158,14.8,705.22,37.47,84.09,16.65,16.093
13.059,69.47,1200.0,24.9,65.9,34.5,224.804
5.535,180.2,761.69,20.88,74.8,14.36,16.349
6.404,208.64,734.29,36.91,41.67,27.55,17.37
11.624,309.4,1124.19,34.03,71.05,26.29,163.47
3.253,50.62,533.98,39.81,56.2,27.69,0.086
3.985,298.62,630.89,21.66,54.45,23.92,4.583
3.551,216.74,622.1,27.08,89.48,11.21,4.919
8.281,314.95,916.21,17.36,91.21,22.76,64.605
8.558,211.51,935.59,35.52,72.77,16.07,45.613
3.028,239.93,513.1,34.51,93.71,19.7,1.29
7.684,156.45,855.32,39.69,43.35,6.03,6.054
5.612,111.73,746.28,39.17,41.69,34.49,1.688
5.971,151.21,757.51,15.42,84.21,31.08,6.628
6.016,330.36,742.61,25.41,90.36,8.07,9.676
12.706,43.1,1196.53,39.64,54.63,24.67,169.237
9.856,208.05,1019.15,33.96,66.07,16.37,52.627
13.903,318.66,1307.45,34.98,42.6,13.78,13.628
8.391,149.87,968.23,38.86,71.29,16.06,42.543
9.313,195.13,1045.03,20.1,61.89,31.7,57.009
13.858,151.4,1338.37,28.0,45.91,29.73,280.588
5.384,267.08,721.3,15.45,61.18,23.95,12.278
13.814,235.88,1290.68,37.37,67.11,22.5,119.123
3.367,41.95,532.81,19.91,51.08,5.87,1.416
5.425,285.98,728.9,23.6,63.76,34.66,2.016
9.167,267.15,986.61,29.04,93.14,30.92,56.307
6.305,214.54,741.88,16.08,62.65,14.68,23.091
13.797,35.02,1298.82,25.11,80.27,30.3,296.603
12.815,229.9,1241.19,26.26,83.61,7.42,2.149
10.042,73.75,1062.86,19.98,45.4,28.28,104.775
3.81,142.72,595.6,34.23,67.37,25.34,1.872
6.963,26.1,801.75,27.68,85.78,16.36,32.702
12.629,15.42,1206.55,32.38,50.4,5.98,2.095
11.722,243.68,1121.61,28.28,94.29,21.19,108.55
9.979,174.26,1041.7,34.77,73.48,10.75,16.201
3.261,162.79,633.66,20.15,44.54,28.7,1.022
7.505,231.29,850.46,22.65,59.51,20.62,47.068
13.421,27.95,1258.69,19.72,93.63,24.61,170.019
13.166,5.13,1277.0,16.43,43.95,26.28,208.582
3.825,316.31,586.65,15.06,93.26,26.84,1.833
4.201,306.12,642.39,39.14,47.43,32.76,1.05
3.092,261.05,538.67,22.11,57.89,25.99,1.825
7.237,116.35,835.15,24.03,44.31,24.89,39.535
10.882,249.26,1081.48,33.34,71.02,30.21,133.283
9.734,238.08,1010.83,18.03,48.01,17.94,65.45
4.218,318.54,659.64,22.7,93.32,6.13,4.735
7.468,123.4,849.4,33.93,91.23,8.7,11.969
11.996,148.66,1198.85,32.86,56.42,24.11,154.31
3.02,23.14,551.13,32.74,52.06,18.64,2.314
12.082,121.41,1139.76,24.22,94.28,10.6,8.277
9.032,232.97,952.73,39.61,50.57,12.23,24.223
6.097,320.73,764.6,19.38,67.79,23.08,22.316
3.614,353.31,590.39,27.81,94.77,5.41,1.911
11.031,132.2,1097.57,30.37,89.7,20.74,97.975
3.756,195.62,590.58,24.93,58.22,5.79,3.329
8.521,66.61,974.7,22.17,90.84,16.18,42.389
3.875,344.69,633.82,23.75,65.33,30.12,0.58
12.628,134.33,1175.5,23.4,70.35,28.7,216.594
4.842,152.7,697.91,21.17,57.46,8.85,8.331
6.36,95.22,766.93,28.11,90.94,6.79,6.636
4.783,320.8,660.39,30.43,75.4,14.43,12.162
4.17,233.23,624.93,32.97,48.01,19.72,7.439
11.289,355.51,1165.84,21.11,56.01,9.12,7.278
7.102,21.8,843.25,16.51,47.62,5.46,5.574
4.244,23.73,646.71,25.61,85.81,18.95,8.603
8.259,244.04,886.15,31.92,93.05,23.51,61.957
11.129,320.96,1092.7,39.14,41.29,27.21,150.635
9.197,143.82,919.14,38.38,66.02,33.1,43.737
10.654,126.55,1076.35,31.8,63.98,11.35,16.718
3.17,161.22,545.86,25.86,55.95,26.02,0.682
10.772,68.4,1107.97,29.12,67.83,32.32,111.039
9.776,101.76,1021.59,22.85,76.2,8.84,9.183
4.047,51.85,651.69,36.08,85.74,26.97,1.089
4.566,344.24,666.52,24.23,71.35,32.29,2.031
5.313,198.69,751.78,35.2,52.78,33.5,2.707
